id,source,title,url,author,posted_at,hn_score,hn_comments,fetched_at,llm_signal_strength,llm_investment_relevance,llm_market_impact,llm_tag,llm_flag,llm_translation,prompt_version,model,input_tokens,output_tokens,cache_write_tokens,cache_read_tokens,cost_usd,run_timestamp
hn:48732056,hackernews,Knoppix,https://www.knopper.net/knoppix/index-en.html,hoangvmpc,2026-06-30T12:54:01+00:00,257,103,2026-07-01T02:39:45+00:00,2,1,1,other,skip,Low signal.,news_v0.3,claude-haiku-4-5,2631,67,0,0,0.002966,2026-06-30T22:40:16
hn:48735446,hackernews,Show HN: My 13-year-old built an ant colony tracker,https://formicarium.es,abelgvidal,2026-06-30T16:48:47+00:00,40,30,2026-07-01T02:39:45+00:00,3,1,1,other,skip,Low signal.,news_v0.3,claude-haiku-4-5,2631,67,0,0,0.002966,2026-06-30T22:40:18
hn:48733043,hackernews,Have you restarted your computer this week?,https://taonaw.com/2026/06/27/have-you-restarted-your-computer.html,surprisetalk,2026-06-30T14:15:29+00:00,115,220,2026-07-01T02:39:45+00:00,3,1,1,other,skip,Low signal.,news_v0.3,claude-haiku-4-5,2645,67,0,0,0.00298,2026-06-30T22:40:19
hn:48731989,hackernews,Memoirs of Extraordinary Popular Delusions and the Madness of Crowds (1852),https://www.gutenberg.org/ebooks/24518,lstodd,2026-06-30T12:47:51+00:00,170,54,2026-07-01T02:39:45+00:00,2,1,1,other,skip,Low signal.,news_v0.3,claude-haiku-4-5,2642,67,0,0,0.002977,2026-06-30T22:40:20
hn:48718716,hackernews,"Reading the internals of Postgres: Database cluster, databases, and tables",https://www.buraksen.dev/articles/internals-of-postgresql-db-cluster-and-tables,buraksen,2026-06-29T12:59:49+00:00,51,1,2026-07-01T02:39:45+00:00,5,2,1,other,skip,Low signal.,news_v0.3,claude-haiku-4-5,2647,67,0,0,0.002982,2026-06-30T22:40:21
npr:fa79474ba565,npr,What the Supreme Court did on the final day of its term,https://www.npr.org/2026/06/30/nx-s1-5876238/the-biggest-news-from-the-final-day-of-this-supreme-court-term,Nina Totenberg,2026-07-01T02:46:16+00:00,,,2026-07-01T02:39:46+00:00,3,2,4,macro,skip,Low signal.,news_v0.3,claude-haiku-4-5,2662,67,0,0,0.002997,2026-06-30T22:40:22
npr:1bb753801764,npr,NPR discusses error in reporting on the last day of the Supreme Court term,https://www.npr.org/2026/06/30/nx-s1-5876268/npr-discusses-error-in-reporting-on-the-last-day-of-the-supreme-court-term,Nina Totenberg,2026-07-01T02:06:04+00:00,,,2026-07-01T02:39:46+00:00,2,1,1,other,skip,Low signal.,news_v0.3,claude-haiku-4-5,2669,67,0,0,0.003004,2026-06-30T22:40:24
npr:b97f288ec34f,npr,Meta considered buying Kalshi before developing its own prediction market app,https://www.npr.org/2026/06/30/nx-s1-5875468/meta-kalshi-prediction-market-acquisition-talks,Bobby Allyn,2026-07-01T01:33:04+00:00,,,2026-07-01T02:39:46+00:00,5,3,2,other,skip,Low signal.,news_v0.3,claude-haiku-4-5,2652,67,0,0,0.002987,2026-06-30T22:40:25
npr:340ae510c01d,npr,"FDA scientists flag concerns with peptides, the trendy molecules RFK Jr. supports",https://www.npr.org/2026/06/30/nx-s1-5876301/peptides-fda-panel-compounding-rfk,Will Stone,2026-06-30T23:32:10+00:00,,,2026-07-01T02:39:46+00:00,7,6,7,macro,read,"FDA regulatory action on peptide compounding under RFK Jr.'s HHS could reshape the biotech/pharma landscape. Chain: tighter peptide oversight → reduced off-label prescription demand → pressure on compounding pharmacies and smaller peptide biotech; conversely, establishes moat for FDA-approved peptide therapeutics (AMRX, VRTX exposure) and validates the pharma R&D pathway over unregulated alternatives within 12-24 months.",news_v0.3,claude-haiku-4-5,2655,167,0,0,0.00349,2026-06-30T22:40:29
npr:67a8a07e8f62,npr,It's going to be a hot July Fourth for much of the country,https://www.npr.org/2026/06/30/nx-s1-5876093/heat-wave-fourth-midwest-east-coast,Scott Neuman,2026-06-30T22:26:48+00:00,,,2026-07-01T02:39:46+00:00,3,1,2,other,skip,Low signal.,news_v0.3,claude-haiku-4-5,2652,67,0,0,0.002987,2026-06-30T22:40:30
npr:3fe7866df3d6,npr,"Rep. Tom Kean returns to Congress, says depression is why he went missing for months",https://www.npr.org/2026/06/30/nx-s1-5876222/tom-kean-new-jersey-congress-depression,Claudia Grisales,2026-06-30T21:29:37+00:00,,,2026-07-01T02:39:46+00:00,3,1,1,career,skip,Low signal.,news_v0.3,claude-haiku-4-5,2661,67,0,0,0.002996,2026-06-30T22:40:32
npr:f5ee282894a0,npr,Law professor discusses Supreme Court's final rulings this term,https://www.npr.org/2026/06/30/nx-s1-5876109/law-professor-discusses-supreme-courts-final-rulings-this-term,Michel Martin,2026-06-30T20:29:31+00:00,,,2026-07-01T02:39:46+00:00,3,2,4,macro,skip,Low signal.,news_v0.3,claude-haiku-4-5,2654,67,0,0,0.002989,2026-06-30T22:40:33
npr:4e02fac79a4e,npr,Editor's note: NPR retracts Justice Samuel Alito story,https://www.npr.org/2026/06/30/nx-s1-4622951/samuel-alito-retires,NPR Staff,2026-06-30T19:51:23+00:00,,,2026-07-01T02:39:46+00:00,2,1,1,other,skip,Low signal.,news_v0.3,claude-haiku-4-5,2648,67,0,0,0.002983,2026-06-30T22:40:34
npr:73c3b0da451e,npr,Supreme Court upholds birthright citizenship on constitutional grounds,https://www.npr.org/2026/06/30/nx-s1-5839358/birthright-citizenship-decision-scotus-trump,Nina Totenberg,2026-06-30T19:38:49+00:00,,,2026-07-01T02:39:46+00:00,8,2,6,macro,skim,"Supreme Court reaffirms 14th Amendment birthright citizenship, foreclosing a major immigration-restriction policy vector. Second-order: reduces near-term mass-deportation policy risk, supporting labor supply and consumption dynamics; modestly bullish for tight-labor-market wage inflation and consumer discretionary, but diffuse across broad economy rather than a specific thesis catalyst.",news_v0.3,claude-haiku-4-5,2648,142,0,0,0.003358,2026-06-30T22:40:36
npr:82589378c13b,npr,Supreme Court strikes down limits on political party spending,https://www.npr.org/2026/06/30/nx-s1-5827039/supreme-court-campaign-finance,Grady Martin,2026-06-30T19:28:28+00:00,,,2026-07-01T02:39:46+00:00,8,4,7,macro,read,"Supreme Court removes caps on party spending, unlocking capital flows to political campaigns. Chain: higher political spending → lobbying intensity rises → regulatory outcome variance increases for AI (antitrust risk), energy (permitting/subsidy dependence), and EV/battery (trade policy, mineral extraction rules); sector-specific regulatory risk premium rises; positions with high political surface (MSFT, GOOGL, EV makers) face near-term volatility from heightened policy uncertainty through 2026–2028 election cycles.",news_v0.3,claude-haiku-4-5,2643,174,0,0,0.003513,2026-06-30T22:40:39
npr:6bd921960ffe,npr,"Rep. Gregory Meeks, D-N.Y., on the Trump administration's Iran briefing",https://www.npr.org/2026/06/30/nx-s1-5874871/rep-gregory-meeks-d-n-y-on-the-trump-administrations-iran-briefing,Steve Inskeep,2026-06-30T15:44:54+00:00,,,2026-07-01T02:39:46+00:00,4,2,6,macro,skim,"Geopolitical commentary on Iran policy has indirect broad-market consequence via oil/sanctions risk, but the story is a single lawmaker's reaction to a briefing—low primary-source signal. Worth scanning for any explicit policy announcement, but unlikely to move markets absent regime-change escalation language.",news_v0.3,claude-haiku-4-5,2675,127,0,0,0.00331,2026-06-30T22:40:41
npr:510dcbfcdb0c,npr,Here are Colorado's 2026 primary election results,https://www.npr.org/2026/06/30/g-s1-129870/colorado-primary-election-results-2026,NPR Staff,2026-06-30T14:00:00+00:00,,,2026-07-01T02:39:46+00:00,2,1,1,other,skip,Low signal.,news_v0.3,claude-haiku-4-5,2646,67,0,0,0.002981,2026-06-30T22:40:43
npr:b34b1a54e30e,npr,Inside the coordinated strategy to radically reshape U.S. immigration,https://www.npr.org/2026/06/30/g-s1-129953/remaking-immigration-explainer-video,Ximena Bustillo,2026-06-30T14:00:00+00:00,,,2026-07-01T02:39:46+00:00,7,5,7,macro,read,Immigration policy shift carries macro consequences for labor supply and wage inflation. Chain: restrictive immigration → tighter low-wage labor markets → higher service-sector wage costs → sticky inflation → slower Fed cut path and headwind for discretionary consumer stocks; concurrent boost to automation/robotics capex as firms substitute capital for labor.,news_v0.3,claude-haiku-4-5,2652,130,0,0,0.003302,2026-06-30T22:40:45
npr:0330bf7e0380,npr,Michigan governor threatens to pull troops from D.C. if used for Trump task force,https://www.npr.org/2026/06/29/nx-s1-5875427/michigan-governor-national-guard-dc,Kat Lonsdorf,2026-06-30T04:34:58+00:00,,,2026-07-01T02:39:46+00:00,5,2,4,macro,skim,"State-federal political tension over National Guard deployment is noise at present; only becomes market-relevant if it escalates to broader policy paralysis or signals instability in fiscal/regulatory environment. Monitor for second-order effects on defense/government contractor sentiment, but no immediate thesis impact.",news_v0.3,claude-haiku-4-5,2656,122,0,0,0.003266,2026-06-30T22:40:48
npr:3ef0b4ac993c,npr,The temporary protected status program may effectively be over. Here's what we know,https://www.npr.org/2026/06/29/g-s1-130942/temporary-protected-status-program-explainer-supreme-court,Ximena Bustillo,2026-06-30T01:54:23+00:00,,,2026-07-01T02:39:46+00:00,7,4,6,macro,skim,"TPS program wind-down signals tighter US immigration policy, affecting labor supply in agriculture, hospitality, and construction. Chain: reduced migrant workforce → wage pressure in labor-intensive sectors → inflation persistence → slower Fed cut path. Modest near-term market consequence; monitor for broader policy shifts.",news_v0.3,claude-haiku-4-5,2658,127,0,0,0.003293,2026-06-30T22:40:50
npr:e27df75f8bc1,npr,Senate Ethics Committee dismisses complaint against Sen. Ruben Gallego,https://www.npr.org/2026/06/29/nx-s1-5788049/ruben-gallego-ethics-investigation-dismissed,Jason Breslow,2026-06-30T00:28:47+00:00,,,2026-07-01T02:39:46+00:00,3,1,1,other,skip,Low signal.,news_v0.3,claude-haiku-4-5,2653,67,0,0,0.002988,2026-06-30T22:40:52
npr:cc22c33c3d22,npr,Supreme Court cements Trump's power over agencies long considered independent,https://www.npr.org/2026/06/29/nx-s1-5816232/supreme-court-ftc-independent-agencies-humphreys-executor,Andrea Hsu,2026-06-29T19:33:27+00:00,,,2026-07-01T02:39:46+00:00,9,6,9,macro,read,"Supreme Court ruling strips independence from FTC, SEC, and other agencies—reshaping regulatory oversight of tech, finance, and antitrust enforcement. Chain: politicized agency leadership → enforcement becomes campaign-sensitive → antitrust cases against MSFT, GOOGL, META face heightened unpredictability; compliance/litigation risk premia shift; AI/data monopoly questions stay unresolved longer; also creates regulatory tail-risk on EV subsidies (EPA, DOE) and battery mineral incentives if enforcement priorities flip.",news_v0.3,claude-haiku-4-5,2655,177,0,0,0.00354,2026-06-30T22:40:55
npr:e86dfac5fea1,npr,"The Supreme Court upholds grace periods for mail-in ballots, siding against the GOP",https://www.npr.org/2026/06/29/nx-s1-5815312/supreme-court-mail-ballot-grace-period-ruling,Ashley Lopez,2026-06-29T19:05:44+00:00,,,2026-07-01T02:39:46+00:00,7,2,4,macro,skip,Low signal.,news_v0.3,claude-haiku-4-5,2657,67,0,0,0.002992,2026-06-30T22:40:56
reuters_via_google:46b8aa17f623,reuters_via_google,"EXCLUSIVE: FBI determines Nancy Guthrie kidnapping notes to be fakes, source says - Reuters",https://news.google.com/rss/articles/CBMiwwFBVV95cUxObjM2UFlJOXVsVVpJaUM2cmtxYzRvbEhKNzctemcxR2VkSWxuaWxlTUcxRkZoYV9xV0hZeWhVRkFaU09LU0pQdFFTRksyaHJBMHBZaG9TZEEtTWNqVnJwNmJpSDVQRWpJbi1MaGVoeEZuYlFEandQMEdHMkZ0VW8yV21EejBBdFZ5WlVLbEM1QzhTc1lyWHN3dURzcGhjZDhfR1ZTUHc3Q3FUM1BtMXN6X1JKYnBNR0w1b21hRjhPeXBObDQ?oc=5,Reuters via Google (Top),2026-07-01T06:08:00+00:00,,,2026-07-01T02:39:46+00:00,2,1,1,other,skip,Low signal.,news_v0.3,claude-haiku-4-5,2885,67,0,0,0.00322,2026-06-30T22:40:58
reuters_via_google:7340611d2857,reuters_via_google,Mexico v Ecuador World Cup last-32 match delayed by storms - Reuters,https://news.google.com/rss/articles/CBMirAFBVV95cUxOdF9WNlVNTGpLVl96dmhGM0xzWURqWGZPU0ZfQjY5dGwtZHB5bVVlRlBzWEl5LUl5ZGphbXhMeFA2YzNiSnhqSG40QklJVGpTWVE5RzNEc0RtQmRIS2ZvU1V2SlNHeWNVSmVDT0lYdlU4QllVVkVhOTJCQXZlbk42WHF3bjlEM2JCQUQ3bUM1aXdnazBnald4d2d6WVdrSlMwU3ZHS3ZWNGlpSVFK?oc=5,Reuters via Google (Top),2026-07-01T05:29:00+00:00,,,2026-07-01T02:39:46+00:00,1,1,1,other,skip,Low signal.,news_v0.3,claude-haiku-4-5,2847,67,0,0,0.003182,2026-06-30T22:40:59
reuters_via_google:ff3397334f1d,reuters_via_google,EXCLUSIVE: US military deploys over 900 personnel to Venezuela for earthquake response - Reuters,https://news.google.com/rss/articles/CBMiuwFBVV95cUxPSENIWDQtZWZzZE9SenJGVU5xWE0tYS1pQUN4SGFkZ0xCYUdET29ON1pwSWppaEdMZW5yZnJKVXlBTENHTXV5RFVUV3NURURydmxIVTc1UTZ6bnpXa0dOTlVITkVmQzBaOFdwZFBfZ1hqNGR3Vlk0YUNWeHE0QTlJRVRQZUVfRGlMejl6QnNzdmg5VGdGUi1WVS1xV1Fwc3VYTjI5d0hSQzFjRHp4X21uYzR5a2JOUC1ENTI0?oc=5,Reuters via Google (Top),2026-07-01T05:29:34+00:00,,,2026-07-01T02:39:46+00:00,4,1,3,macro,skip,Low signal.,news_v0.3,claude-haiku-4-5,2878,67,0,0,0.003213,2026-06-30T22:41:00
reuters_via_google:ed07f76acf73,reuters_via_google,"US lifts curbs on Anthropic's Fable, Mythos AI models - Reuters",https://news.google.com/rss/articles/CBMitAFBVV95cUxNZDJJRUpoY0J3YUZXZWFpUFF5N2pzUTM3X2pSMzZXdVI3ZEtsTnU1b09yRl9TU1NhMlV2RFF4Q3ZEaUVnQXVYWlpzd0k0OGVjRkgzNlBtVTFab3ZxZWFGWUMtWXFCOEZqODdRNzhhSml1Y0pTZGZVNVJLSFZvSGJ2VDFMZ1RTNm5fTXoxVXpQWWRSR3ptWXVpM2Mzc0l4YW05cl9LRDBPV3kwc1FhdmVKcWJwWHA?oc=5,Reuters via Google (Top),2026-07-01T04:08:00+00:00,,,2026-07-01T02:39:46+00:00,6,6,5,ai,skim,"US regulatory clearance for Anthropic's new model variants removes a compliance friction point but is incremental — Anthropic remains private and the models (Fable, Mythos) are not yet major commercial benchmarks. Watch for public-company exposure via AWS (AMZN) if Anthropic scaling accelerates.",news_v0.3,claude-haiku-4-5,2876,134,0,0,0.003546,2026-06-30T22:41:03
reuters_via_google:1476d3769f51,reuters_via_google,Mbappe uncorks France as Sweden are swept aside in Champagne World Cup show - Reuters,https://news.google.com/rss/articles/CBMiuwFBVV95cUxQaXduMS13MGdCamhfZUxPQVoteXZ3V1lJcFlHamZ4eUZEVUhZa1FLaERiSU9ZdXVpdTRvUmhLRmh4a1ZEVGVwNU83aWNEZnBxM21yTl90NHVTdy00bWJNb1I5ZXlYR3l0a1hVdmNmRlQzZUJiRmJ2NkJqWlZEam9OYjdlMm5KZmZVMUtlUFlkbGpMTTBneXlzZVRXMzhINmhWbnNaQzd0QV9rb29iNVdTNDVzUHI0TkVoVi1Z?oc=5,Reuters via Google (Top),2026-07-01T04:42:00+00:00,,,2026-07-01T02:39:46+00:00,2,1,1,other,skip,Low signal.,news_v0.3,claude-haiku-4-5,2875,67,0,0,0.00321,2026-06-30T22:41:04
reuters_via_google:76f71575326a,reuters_via_google,Trump reports over $1.4 billion in income from crypto ventures - Reuters,https://news.google.com/rss/articles/CBMipAFBVV95cUxPM3BNSU5vN1NhSXlTQXg0M2NCcXV0dEczV2hwTDhFNHJxMFk1ZEhpZUMxd0tPdTZxTUtLdDl3YjdQR0RXV2RiRE5rSzUtVFEwVFNlTVBPNkFyR3RuclFXemJIRF84VkJHcThiOU85N3RUdHRwdjF2QjYzUkhIeC1YS0xIZWNLTVhoUUEzSjM2V0VXZVdSdExhNmpTdTRTaU9wVWpncA?oc=5,Reuters via Google (Top),2026-07-01T02:24:00+00:00,,,2026-07-01T02:39:46+00:00,4,2,3,other,skip,Low signal.,news_v0.3,claude-haiku-4-5,2849,67,0,0,0.003184,2026-06-30T22:41:05
reuters_via_google:97d4e3a025c2,reuters_via_google,Getty Images scraps $3.7 billion merger with Shutterstock over UK scrutiny - Reuters,https://news.google.com/rss/articles/CBMimwFBVV95cUxOZ2lWLWdzNkRYX2FwdGd3LVhWRkQwSnFsckpuRkV5OTV2YVFUMzRjNVBsdjB5ZVM0c1dQbWNVWm0zUTJBdGRWeHlwUEd3M1BKQzljZGlZNWFydUY4aDA3NGlpY0ttSE9vb2xRSk5Wb1hOX2hGTmlkdFYyc1RPUXByTGJGM2JxamhoMVgtYWIzblNtNE80aTl0a2tqUQ?oc=5,Reuters via Google (Top),2026-07-01T04:21:37+00:00,,,2026-07-01T02:39:46+00:00,7,3,4,macro,skim,"Getty-Shutterstock merger collapse signals UK antitrust tightening on media/IP consolidation, but neither company is a material public holding for a retail investor in AI/EV/semiconductors. Broader relevance: watch for cascading regulatory friction on tech M&A in 2026.",news_v0.3,claude-haiku-4-5,2840,130,0,0,0.00349,2026-06-30T22:41:07
reuters_via_google:0d6c6074fd9c,reuters_via_google,"Microsoft to cut under 2.5% of workforce in latest layoffs, Business Insider reports - Reuters",https://news.google.com/rss/articles/CBMiuAFBVV95cUxQdzZWZGhMWnBMc0tjX2tVQjVpdXhpanM0bC1PRktGQnpCODhEbkc1TVZ3bDRWeFk3RXhua3Q1M2dnZWlHMkJMSHdBTGhYUFg1M1pQOVJCQ3Y4aGw0UTh2b05QSjljVnFRREc1Y0RvUmh1Z0dPVHlMNjQ3LXBCZXQyRXZLMDdEZTRjS3RhR0JFaWVDeFVNZnVEdjNHb3VncFEyUXc2N0JVdFA1VmJHakJzZnhqZUdsakhk?oc=5,Reuters via Google (Top),2026-07-01T04:25:00+00:00,,,2026-07-01T02:39:46+00:00,4,5,3,other,skim,"Microsoft cutting <2.5% of workforce (sub-10k headcount) is routine organizational housekeeping, not a thesis event. Sector-wide AI hiring remains robust; this is noise, not signal of demand collapse.",news_v0.3,claude-haiku-4-5,2876,113,0,0,0.003441,2026-06-30T22:41:09
reuters_via_google:16f5cd218e95,reuters_via_google,"Boeing says IT outage affected computer systems, applications - Reuters",https://news.google.com/rss/articles/CBMiwAFBVV95cUxPcjBIUDNZT0Itcm1vcURmaEtPZGowQlVOQ1FNUVJ2cEgzY2l2aWFCUkU4MWZrM2JnTGpzSXZqNjFZcDlFY3IySUR5UWRqRnlMTzUwVzBQLTYyNDVKMS1BckQ1Z2RXR3JxUzNmSXB5WHpQa0Z1RWUwV3FsX3paUUk1ekswRWlwanlBYkg1bXFPM1d4WlJMcTh0TG1FRm15dEdtdmRtYjdEcFhoRHVDRE9rMlpOWmhtaDBIc210RlVVQXQ?oc=5,Reuters via Google (Top),2026-07-01T04:15:58+00:00,,,2026-07-01T02:39:46+00:00,4,3,5,macro,skim,"Boeing IT outage is a operational disruption story, not a thesis driver. Single-event supply chain friction matters modestly for aerospace OEMs and suppliers within 2 years only if it signals systemic weakness in Boeing's execution or cascades to major program delays.",news_v0.3,claude-haiku-4-5,2875,121,0,0,0.00348,2026-06-30T22:41:11
reuters_via_google:752f421afe6e,reuters_via_google,US DOJ directs prosecutors to prioritize 'birth tourism' probes following court ruling - Reuters,https://news.google.com/rss/articles/CBMitwFBVV95cUxQWGJJSFhJTW9oWkhUSERKRExfbTUybFdWSnNmUXBJQWk3aVZHRFctSy1fQk5YQzZtd1lRMDhJaHliNFIwd1JvSEt0Rjh1eEhOaFVIUHFIcjkxaDNCX1NMdEFGcFYwdmh1SV9VajBxRFBIS0tkSFNSdDR1a0owVVhoaXBuMlYyMTZvaFdMVXk5b2hsbTBhZW8xd21nRERGUm5ad1hob1dacnkxTjBYUVlFR084Wl80NUk?oc=5,Reuters via Google (Top),2026-07-01T03:17:47+00:00,,,2026-07-01T02:39:46+00:00,4,1,2,macro,skip,Low signal.,news_v0.3,claude-haiku-4-5,2871,67,0,0,0.003206,2026-06-30T22:41:13
