id,source,title,url,author,posted_at,hn_score,hn_comments,fetched_at,llm_signal_strength,llm_investment_relevance,llm_market_impact,llm_tag,llm_flag,llm_translation,prompt_version,model,input_tokens,output_tokens,cache_write_tokens,cache_read_tokens,cost_usd,run_timestamp
hn:48403588,hackernews,Meta's ships facial recognition on smart glasses,https://www.buchodi.com/meta-glasses-facial-recognition/,buchodi,2026-06-04T19:36:48+00:00,228,203,2026-06-05T02:00:50+00:00,7,6,7,ai,read,Meta ships on-device facial recognition in smart glasses—a real capability milestone for AR/VR hardware-software integration. Chain: facial recognition on eyewear → privacy/regulatory risk for Meta (MSFT also exposed via mixed-reality push) AND competitive pressure on Apple's Vision Pro; broader surveillance debate may trigger new regulation (EU precedent) that raises compliance costs for Meta and constrains a growth vector.,news_v0.2,claude-haiku-4-5,2516,150,0,0,0.003266,2026-06-04T22:01:27
hn:48396004,hackernews,Show HN: Uruky (EU-based Kagi alternative) now has Image Search and URL Rewrites,https://uruky.com/?il=en,BrunoBernardino,2026-06-04T08:56:10+00:00,206,194,2026-06-05T02:00:50+00:00,4,2,2,other,skip,Low signal.,news_v0.2,claude-haiku-4-5,2530,67,0,0,0.002865,2026-06-04T22:01:28
hn:48396792,hackernews,Gaussian Point Splatting,https://momentsingraphics.de/Siggraph2026.html,ibobev,2026-06-04T10:48:13+00:00,176,65,2026-06-05T02:00:50+00:00,7,5,3,ai,skim,"Novel 3D rendering technique (Gaussian splatting) advances computer graphics and real-time 3D reconstruction—relevant to VR/AR infrastructure and AI training pipelines. Indirect upside to GPU demand (NVDA) if adoption scales, but impact is narrow and timing uncertain.",news_v0.2,claude-haiku-4-5,2516,127,0,0,0.003151,2026-06-04T22:01:30
hn:48399528,hackernews,"AI, Ashby Engineering, and the future",https://www.ashbyhq.com/blog/engineering/ai-ashby-engineering-and-the-future,fredley,2026-06-04T14:48:44+00:00,56,38,2026-06-05T02:00:51+00:00,4,3,2,ai,skip,Low signal.,news_v0.2,claude-haiku-4-5,2528,67,0,0,0.002863,2026-06-04T22:01:32
npr:a95d9623478e,npr,I wrote about George Santos. Then he made a violent threat and lied about it,https://www.npr.org/2026/06/04/nx-s1-5846966/george-santos-kalshi-threats,Bobby Allyn,2026-06-05T04:39:40+00:00,,,2026-06-05T02:00:51+00:00,3,1,1,other,skip,Low signal.,news_v0.2,claude-haiku-4-5,2538,67,0,0,0.002873,2026-06-04T22:01:33
npr:d19cfc31fdca,npr,Republicans' sweeping election overhaul fails in the Senate,https://www.npr.org/2026/06/04/nx-s1-5751145/save-act-senate-vote-trump,Miles Parks,2026-06-05T04:19:56+00:00,,,2026-06-05T02:00:51+00:00,7,3,5,macro,skim,"Election law failure signals legislative gridlock persisting into 2026, raising uncertainty around tax/tariff/industrial policy—but no immediate market catalyst. Watch downstream: if gridlock extends to infrastructure/CHIPS funding, it could slow semiconductor reshoring timelines.",news_v0.2,claude-haiku-4-5,2532,119,0,0,0.003127,2026-06-04T22:01:35
npr:6528a891a078,npr,Weakened public health powers raise outbreak risks,https://www.npr.org/2026/06/04/nx-s1-5846943/public-health-mandates-limits,Rob Stein,2026-06-05T01:36:34+00:00,,,2026-06-05T02:00:51+00:00,7,3,6,macro,skim,"Erosion of public health authority signals potential for future pandemic response delays; second-order consequence is elevated tail risk for healthcare-supply and biodefense spending, but no immediate catalyst for named holdings.",news_v0.2,claude-haiku-4-5,2530,106,0,0,0.00306,2026-06-04T22:01:37
npr:efaff79dbf17,npr,NTSB says United jet was too slow and too low in Newark landing accident,https://www.npr.org/2026/06/04/nx-s1-5846909/ntsb-united-767-landing-accident-newark,Russell Lewis,2026-06-05T01:10:47+00:00,,,2026-06-05T02:00:51+00:00,7,2,3,other,skip,Low signal.,news_v0.2,claude-haiku-4-5,2542,67,0,0,0.002877,2026-06-04T22:01:39
npr:4c7cfdfae62c,npr,"New York City reshapes mass transit system to handle World Cup, NBA finals crowds",https://www.npr.org/2026/06/04/nx-s1-5846797/new-york-city-transit-metro-mta-world-cup-nba-finals,Brian Mann,2026-06-05T00:16:22+00:00,,,2026-06-05T02:00:51+00:00,4,2,3,macro,skip,Low signal.,news_v0.2,claude-haiku-4-5,2548,67,0,0,0.002883,2026-06-04T22:01:40
npr:d8352d7758c1,npr,North Korea unveils a new plant to produce fuel for nuclear weapons,https://www.npr.org/2026/06/04/g-s1-126041/north-korea-unveils-a-new-plant-to-produce-fuel-for-nuclear-weapons,The Associated Press,2026-06-04T21:33:54+00:00,,,2026-06-05T02:00:51+00:00,8,3,7,macro,read,"North Korea nuclear escalation raises geopolitical risk premium. Chain: nuclear proliferation → heightened US–China tensions → potential trade/sanctions friction → growth-tech and broad equities see volatility; energy markets price in tail risk; semiconductor supply chain (Taiwan, Korea) faces geopolitical overhang that could resurface volatility into NVDA and chip-capex names within 12–24 months.",news_v0.2,claude-haiku-4-5,2548,152,0,0,0.003308,2026-06-04T22:01:42
npr:3d9f8a539a5b,npr,"Embedded: ""We Keep Us Safe"" from NPR, KUOW and The Seattle Times",https://www.npr.org/2026/06/04/g-s1-120825/seattle-chop-zone-murder-antonio-mays,NPR Top Stories,2026-06-04T20:48:49+00:00,,,2026-06-05T02:00:51+00:00,3,1,1,other,skip,Low signal.,news_v0.2,claude-haiku-4-5,2545,67,0,0,0.00288,2026-06-04T22:01:43
npr:ce6627ae96f0,npr,What will it take to get a vaccine for the Ebola strain driving the current outbreak?,https://www.npr.org/2026/06/04/g-s1-125822/vaccine-ebola-democratic-republic-congo,Jonathan Lambert,2026-06-04T19:12:46+00:00,,,2026-06-05T02:00:51+00:00,5,2,3,bio,skip,Low signal.,news_v0.2,claude-haiku-4-5,2539,67,0,0,0.002874,2026-06-04T22:01:44
npr:4b2e286251c4,npr,Gun control group sues ATF over records release,https://www.npr.org/2026/06/04/nx-s1-5846418/brady-sue-atf,Jaclyn Diaz,2026-06-04T18:19:46+00:00,,,2026-06-05T02:00:51+00:00,4,1,2,other,skip,Low signal.,news_v0.2,claude-haiku-4-5,2531,67,0,0,0.002866,2026-06-04T22:01:46
npr:c7b1d8cf40e2,npr,Hezbollah rejects ceasefire deal agreed on by Israel and Lebanon,https://www.npr.org/2026/06/04/g-s1-125942/israel-lebanon-ceasefire,Jane Arraf,2026-06-04T18:00:18+00:00,,,2026-06-05T02:00:51+00:00,7,3,7,macro,read,"Geopolitical escalation risk in Middle East re-enters pricing. Chain: ceasefire rejection → renewed conflict potential → oil supply risk premium widens → energy costs sticky higher → inflation expectations rise → Fed rate-cut timeline compresses → growth/long-duration equities (NVDA, AI infrastructure) face headwind; broad-market VT exposure takes 2-3% volatility spike.",news_v0.2,claude-haiku-4-5,2535,149,0,0,0.00328,2026-06-04T22:01:49
npr:3e748329ff7d,npr,Trump's attacks on the press often focus on women reporters who challenge him,https://www.npr.org/2026/06/04/nx-s1-5846590/trumps-attacks-on-the-press-often-focus-on-women-reporters-who-challenge-him,Tamara Keith,2026-06-05T01:02:56+00:00,,,2026-06-05T02:00:51+00:00,5,1,2,other,skip,Low signal.,news_v0.2,claude-haiku-4-5,2553,67,0,0,0.002888,2026-06-04T22:01:50
npr:c32adeb4c57c,npr,Republican lawmaker on why he voted to end the war in Iran,https://www.npr.org/2026/06/04/nx-s1-5846569/republican-lawmaker-on-why-he-voted-to-end-the-war-in-iran,Tinbete Ermyas,2026-06-05T01:02:54+00:00,,,2026-06-05T02:00:51+00:00,4,3,6,macro,skim,"A Republican lawmaker's vote to end Iran war is a political signal, not yet a hard policy outcome. Watch for broader geopolitical consequence: if this reflects shifting US Middle East posture, it could lower crude prices and reduce inflation expectations, benefiting growth/tech valuations within 12-24 months.",news_v0.2,claude-haiku-4-5,2553,130,0,0,0.003203,2026-06-04T22:01:52
npr:dd3c0bc3c295,npr,"The Trump administration infrequently backs down, but it did this week",https://www.npr.org/2026/06/04/nx-s1-5844656/the-trump-administration-infrequently-backs-down-but-it-did-this-week,Linah Mohammad,2026-06-05T01:02:52+00:00,,,2026-06-05T02:00:51+00:00,3,2,4,macro,skip,Low signal.,news_v0.2,claude-haiku-4-5,2552,67,0,0,0.002887,2026-06-04T22:01:54
npr:0812c16a6a0c,npr,Are Trump's controversies affecting his agenda?,https://www.npr.org/2026/06/04/nx-s1-5845049/are-trumps-controversies-affecting-his-agenda,Steve Inskeep,2026-06-04T21:26:54+00:00,,,2026-06-05T02:00:51+00:00,3,2,4,macro,skip,Low signal.,news_v0.2,claude-haiku-4-5,2536,67,0,0,0.002871,2026-06-04T22:01:55
npr:4a6d6461050a,npr,"Senate to start debate on ICE funding. And, Israel and Lebanon agree to ceasefire",https://www.npr.org/2026/06/04/g-s1-125937/up-first-newsletter-ice-funding-package-trump-netanyahu-federal-workers-world-cup-weather,Brittney Melton,2026-06-04T17:03:42+00:00,,,2026-06-05T02:00:51+00:00,4,2,5,macro,skim,"Senate debate on ICE (Immigration and Customs Enforcement) funding is a routine political process with modest macro relevance; Israel-Lebanon ceasefire is geopolitical de-escalation that could ease regional commodity/shipping risk premia, but implementation uncertainty remains high and direct market read is unclear without more detail on scope.",news_v0.2,claude-haiku-4-5,2560,132,0,0,0.00322,2026-06-04T22:01:57
npr:31eb04112e91,npr,Rubio says white South Africans 'assimilate' easier when questioned about program,https://www.npr.org/2026/06/04/nx-s1-5844925/rubio-says-white-south-africans-assimilate-easier-when-questioned-about-program,Michele Kelemen,2026-06-04T15:46:49+00:00,,,2026-06-05T02:00:51+00:00,5,1,2,other,skip,Low signal.,news_v0.2,claude-haiku-4-5,2558,67,0,0,0.002893,2026-06-04T22:01:58
npr:087a4ee4e0d1,npr,In photos: a preview of the Obama Presidential Center,https://www.npr.org/sections/the-picture-show/2026/06/04/g-s1-125899/in-photos-a-preview-of-the-obama-presidential-center,NPR Staff,2026-06-04T14:00:00+00:00,,,2026-06-05T02:00:51+00:00,2,1,1,other,skip,Low signal.,news_v0.2,claude-haiku-4-5,2546,67,0,0,0.002881,2026-06-04T22:02:00
npr:312b407763ec,npr,"National Guard has done little to reduce violent crime in D.C., a new study finds",https://www.npr.org/2026/06/04/nx-s1-5845073/national-guard-washington-dc-crime,Kat Lonsdorf,2026-06-04T14:00:00+00:00,,,2026-06-05T02:00:51+00:00,6,1,2,macro,skip,Low signal.,news_v0.2,claude-haiku-4-5,2543,67,0,0,0.002878,2026-06-04T22:02:01
reuters_via_google:3884c357859c,reuters_via_google,"US House backs Russia sanctions, Ukraine aid, in latest blow to Trump - Reuters",https://news.google.com/rss/articles/CBMiqgFBVV95cUxNYU8zSVNZN0FKTnFpdlNVNmdPVkZyTFNJanZsclRyNmNRaEozcnYwd093VVVrRzE1aWp3RlRDeUw0dXVqMk1KcURLZlptSGc4LVl1bkJLV0dlQjk2ZTlCY3BLTDQ1UFE0enk1VjJlMWJIM19WbmhMWlVvaEM0X0FJTDNPUHlUTGlNZGhPYWF4TmpaUEtjbmVPSGpQUnNaTEJLQkc2bTJxWVpQZw?oc=5,Reuters via Google (Top),2026-06-05T05:30:00+00:00,,,2026-06-05T02:00:51+00:00,7,4,7,macro,read,"US House backing Russia sanctions and Ukraine aid despite Trump opposition signals continued geopolitical friction and potential tariff/trade policy volatility. Chain: sustained Ukraine support → extended Russia isolation → energy markets stay tight → oil/commodity prices remain elevated → inflation pressure persists → Fed pivot delayed → growth-tech (NVDA, long-duration holdings) faces headwind; broad exposure (VT) moderately negative.",news_v0.2,claude-haiku-4-5,2738,149,0,0,0.003483,2026-06-04T22:02:03
reuters_via_google:4eefbab1f211,reuters_via_google,SpaceX blocked from early US benchmark index entry as S&P reaffirms existing rules - Reuters,https://news.google.com/rss/articles/CBMiuwFBVV95cUxPbTAzV2FHV3hsblRSbVVxemQxQmVUNHBpdEd2X0d6VkxYSkthM0R6RThacV9mNVNlWGg4NHM2NVZIZ0JHMTl0TjA1TTJOM2J0MGNab2FISlVDMkRLU1BPaUZLWkhicTFtdHIzOFBia1htbWxVVkM2Tk5BeTVJVnJONC1MVm9PLXpRdy1CXzYxNzVfWGJGZFBaYzY4SnVBNVpEaTU1LV9ZUkVEWEF5eU5aOVg3aklPY055SVNN?oc=5,Reuters via Google (Top),2026-06-05T03:13:00+00:00,,,2026-06-05T02:00:51+00:00,6,5,4,macro,skim,"S&P maintains index-inclusion rules; SpaceX remains private and ineligible for early benchmark entry. Relevant if tracking space/satellite infrastructure thesis, but limited near-term impact on public equities.",news_v0.2,claude-haiku-4-5,2761,109,0,0,0.003306,2026-06-04T22:02:05
reuters_via_google:d8397284fb8c,reuters_via_google,Trump says he does not need deal with Iran to get enriched uranium - Reuters,https://news.google.com/rss/articles/CBMiqAFBVV95cUxPM01DUG5YdTR1eWk0WTA3MGlTcDh0Y1g0N0ZlYUEwQTAwRWNKc3hFenJncXJ4M2hwS2ZQMlV0d2dITVU5ak4tand0WEN0MHNEZTFCYnBxc0hiSE53cnBHcmdVYXpvSGFCUTVQMFJjR2hmenFjMWdxck5iXzdRV1Q5blUzT3RLT3BsZjZCcWo3WHBYamNNdzQ2WDE1Nmp2MGFDN0lsZ0hzdjI?oc=5,Reuters via Google (Top),2026-06-05T01:35:51+00:00,,,2026-06-05T02:00:51+00:00,7,3,8,macro,read,"Trump's hardline Iran posture signals higher geopolitical risk premium and potential sanctions escalation. Chain: escalating Iran nuclear tension → oil supply uncertainty spike → oil prices rise → sticky inflation narrative undermines Fed cut timing → growth-tech (NVDA, AI infrastructure) faces stronger headwinds; broad portfolio (VT) faces volatility; battery/EV thesis (LAC) marginal tailwind from widening oil-to-EV cost gap but overshadowed by macro uncertainty.",news_v0.2,claude-haiku-4-5,2731,169,0,0,0.003576,2026-06-04T22:02:08
reuters_via_google:f9a397eaacb3,reuters_via_google,China's solar majors charge into batteries as panel sales falter - Reuters,https://news.google.com/rss/articles/CBMisgFBVV95cUxPN0RpVVJWSTY4SUtGd2psVFFvMEVrN1dYTVhxYTZUSkVZTXZZczJaMkNSZ09XNlc0STdZVVJ6MW9wOHJmN09HRE9FYVFzbkJqRXU4VHVBZ3N4VWluaXZpeThPQ0FtUmMzbGpmQzJCM1VCRi1XVmFmZm1FeVpVbTdLbU9oR3hJeE9ycXFXMDV2MDNXekJLaWtDUWFlNHBqNTZNc25nWVEtcGlCVVQyU0xEeEpB?oc=5,Reuters via Google (Top),2026-06-05T04:32:31+00:00,,,2026-06-05T02:00:51+00:00,7,8,7,energy,read,"Chinese solar manufacturers (JinkoSolar, JA Solar, Canadian Solar) are pivoting into battery manufacturing as panel oversupply erodes margins. This vertical integration and supply-chain consolidation matters for your battery-materials thesis: it pressures independent battery makers and shifts leverage upstream toward lithium/nickel refiners; watch for LAC and ALB reaction as Chinese players secure longer-term material supply agreements.",news_v0.2,claude-haiku-4-5,2748,151,0,0,0.003503,2026-06-04T22:02:10
reuters_via_google:068eda12d07b,reuters_via_google,Trump says he will not nominate Pulte to be permanent intelligence chief - Reuters,https://news.google.com/rss/articles/CBMirgFBVV95cUxOMEhXWFFyc0llY0EwWDB1N1hmUUd1bkU4TXFSQ25nUlk0T3d1S21rZE5OV0ZFTHFBQnpDQlc5bk9ZWm5NeVdzeEZ0b0plcDBUMVVBNFZhN21vMWNXcjUxUmJTTHM4NDJPckJYQW5peVlCQzFrT1JIejFvR0pjREk5bW1EU3RsOGJZb3J2c3c4SGwxUDJwcUFtSk9WczBET1FTVjFPUUNLZy1DUktwVkE?oc=5,Reuters via Google (Top),2026-06-05T03:35:39+00:00,,,2026-06-05T02:00:51+00:00,4,1,2,macro,skip,Low signal.,news_v0.2,claude-haiku-4-5,2744,67,0,0,0.003079,2026-06-04T22:02:12
reuters_via_google:5958d8c8dfaa,reuters_via_google,"US imposes sanctions on Cuban president, Treasury website shows - Reuters",https://news.google.com/rss/articles/CBMirwFBVV95cUxQNXk2ZUh2VE54ZXNtVkZXUmx4SmJFUnBqajhoRm85ak1lak5KVnc1cVQ0d19KalNsczFZV2F6ampHX2twNG1mcVpwWEZLRVlrRzJsVmtOMENocHNNWXVTU1FKN2NrcGtBY2MxcVlaTHJoVmJpRi1hWVB0akRuR2V2YXJoUFRaTXRRc2JFVzFkcElVdUdzWUt4U1pHQnVzVjMtMXRsc3JNMFRIX0Y5UlNj?oc=5,Reuters via Google (Top),2026-06-05T03:46:37+00:00,,,2026-06-05T02:00:51+00:00,6,2,4,macro,skim,"Routine US sanctions announcement on Cuba—geopolitical posturing with minimal direct market consequence. No clear link to equity holdings (AI, EV/battery, broad index) unless broader US-Latin America trade policy shifts follow.",news_v0.2,claude-haiku-4-5,2735,112,0,0,0.003295,2026-06-04T22:02:14
reuters_via_google:1f43e86d9e24,reuters_via_google,Trading Day: Who needs tech? - Reuters,https://news.google.com/rss/articles/CBMipgFBVV95cUxQa1EyNXlRNjlFTlBFOXFHeVVZQk9selBMeUdNNVE4SE9tUlF1akdfX3VBX0RmQlhYZXFrZzZlZHViMFRaTE1TUWpxZUZqVDVyX1VCeXRnV1V5ZC1FQzdIRU5tTmFvSTZUaUVWUFlKOTFIV2VXYW5kZHdLanRTQlZNUE91YU0wdjF6eWZYbHR5RVptYTNqWmpOLWh0OU5ydjkyaDVDUUxn?oc=5,Reuters via Google (Top),2026-06-05T02:05:40+00:00,,,2026-06-05T02:00:51+00:00,3,4,3,macro,skip,Low signal.,news_v0.2,claude-haiku-4-5,2728,67,0,0,0.003063,2026-06-04T22:02:15
reuters_via_google:53bc7d725c4a,reuters_via_google,"Putin sticks to hardline stance on war in Ukraine, but says Trump ideas could bring peace - Reuters",https://news.google.com/rss/articles/CBMijwFBVV95cUxOVDRlWGI2Vm5JaGFNQ2RNVUI4dzRQc1JBLWV0TllYalVTUEN6NnEtREpRdDFlTGJ6NFVfR3c3VElnODVHc2hLMXA2MXgtLUlzRzY3Z3h3bVh5ZVFYNkl6TV9DbU5INGlRUEpXWjdNM1A4cFRIRGJZc2dKaXVlcU1ueE1uNElGVDhjUzZWcWxjNA?oc=5,Reuters via Google (Top),2026-06-05T03:25:32+00:00,,,2026-06-05T02:00:51+00:00,6,3,7,macro,skim,"Putin signals conditional openness to Trump-brokered peace talks, but maintains hardline military posture. Chain: geopolitical de-escalation path (however narrow) could ease risk premia on defense spending and energy volatility; near-term, watch for Fed/market repricing of stagflation risk if Ukraine conflict winds down and commodity prices soften—tailwind for growth-tech valuations, modest headwind for energy thesis.",news_v0.2,claude-haiku-4-5,2714,157,0,0,0.003499,2026-06-04T22:02:17
reuters_via_google:6c5eda5977c8,reuters_via_google,"Qantas weighs order for 20 Boeing or Airbus wide-body jets, sources say - Reuters",https://news.google.com/rss/articles/CBMiyAFBVV95cUxOR0hUd0hYNVZmMk5YM0x4VU1GWlJCd0UtV3ExZEhWbVhBQTEwQkFianpyX1U0dENoaEQtWWR3M3lCNldxZ2JOU3Fjd2lBVHVNRld0bXZKeFZtNkxST0JrY04zUHlUamZRbkRQako0c0FLMF9MUjU3OE5RSzRUZGhHQk5ybUhhMGIxa1lSRU9aektSSzRDcmhSb3U0NjNoTnQ4UjhKVXMxMnhocmp5UXRtZmU4czg2NG92anRoclVSUlFaX0h3VzFYTg?oc=5,Reuters via Google (Top),2026-06-05T02:04:57+00:00,,,2026-06-05T02:00:51+00:00,4,3,4,other,skip,Low signal.,news_v0.2,claude-haiku-4-5,2782,67,0,0,0.003117,2026-06-04T22:02:18
reuters_via_google:e1a774d2c36c,reuters_via_google,Starmer calls for Elon Musk to stop interfering in UK politics - Reuters,https://news.google.com/rss/articles/CBMingFBVV95cUxOMWh1WGVEWXR4UFZkdEFWdlFvRTdNeUNtX1p4U0hNWnlvd1NlM1laZ243UFN2NTFMQ2FqUnhrcTVSbE9nVm9jYUJnR2FsbmpBZ1REc3RwbWMxdEhMQkY0ODREbXRuZXk0Mm42T0JqTHdTYk5jUmRxUnF2aWtFM2Y3WWJ4MjFpMmVzNlNpNkN4TWMtRTRiYTlnU2huZU1BZw?oc=5,Reuters via Google (Top),2026-06-04T22:13:44+00:00,,,2026-06-05T02:00:51+00:00,6,5,7,macro,skim,UK political friction with Musk over social-media influence signals potential regulatory escalation against X/Twitter and broader tech platform accountability. Chain: geopolitical tech friction → potential EU/UK coordinated platform regulation → modestly higher compliance costs for MSFT/GOOGL cloud infrastructure; TSLA exposure to UK regulatory sentiment remains low but watch for spillover to US policy debate.,news_v0.2,claude-haiku-4-5,2728,145,0,0,0.003453,2026-06-04T22:02:21
reuters_via_google:e5c3863d9b56,reuters_via_google,"Zelenskiy, in open letter, invites Putin to talks to end the war - Reuters",https://news.google.com/rss/articles/CBMinwFBVV95cUxQMkZhWnVxeU0zSy02QnlmbUFKeGtVUmNXM3NNWEtvc3RXOUZ5VUc4Rkw0WUlaS09FbGx4bkZfc3lMSnc1TEZSLXZOMTZQVHpZSnJSbktBWklGSGNKeDJlVk5CMjNsZEowRDRpOHlWb1Y4QUZNVkp5MzBrS1poWVVDMDYwS3ByMHBmRGxGS2c3VF9SUEo5bnBzeXhrMkhqZWc?oc=5,Reuters via Google (Top),2026-06-05T04:07:40+00:00,,,2026-06-05T02:00:51+00:00,7,3,8,macro,read,"Direct peace signal reshapes geopolitical risk premium. Chain: credible negotiation signal → reduced Russia-Ukraine escalation tail risk → commodity (oil, metals) volatility compression likely → battery-materials thesis (LAC) sees temporary softness as war-premium unwinds, but broad-market risk-on (VT) gets modest tailwind as macro uncertainty declines.",news_v0.2,claude-haiku-4-5,2727,144,0,0,0.003447,2026-06-04T22:02:23
